"";"country";"continent";"product";"item_code";"com_group";"product_group";"diet_group";"DGE_group"
"17291";"ERI";"AFR";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17292";"ERI";"AFR";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17293";"ERI";"AFR";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17294";"ERI";"AFR";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17295";"ERI";"AFR";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17296";"ERI";"AFR";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17297";"ERI";"AFR";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17298";"ERI";"AFR";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17299";"ERI";"AFR";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17300";"ERI";"AFR";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17301";"ERI";"AFR";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17302";"ERI";"AFR";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17303";"ERI";"AFR";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17304";"ERI";"AFR";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17305";"ERI";"AFR";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17306";"ERI";"AFR";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17307";"ERI";"AFR";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17308";"ERI";"AFR";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17309";"ERI";"AFR";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17310";"ERI";"AFR";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17311";"ERI";"AFR";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17312";"ERI";"AFR";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17313";"ERI";"AFR";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17314";"ERI";"AFR";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17315";"ERI";"AFR";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17316";"ERI";"AFR";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17317";"ERI";"AFR";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17318";"ERI";"AFR";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17319";"ERI";"AFR";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17320";"ERI";"AFR";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17321";"ERI";"AFR";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17322";"ERI";"AFR";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17323";"ERI";"AFR";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17324";"ERI";"AFR";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17325";"ERI";"AFR";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17326";"ERI";"AFR";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17327";"ERI";"AFR";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17328";"ERI";"AFR";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17329";"ERI";"AFR";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17330";"ERI";"AFR";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17331";"ERI";"AFR";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17332";"ERI";"AFR";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17333";"ERI";"AFR";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17334";"ERI";"AFR";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17335";"ERI";"AFR";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17336";"ERI";"AFR";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17337";"ERI";"AFR";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17338";"ERI";"AFR";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17339";"ERI";"AFR";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17340";"ERI";"AFR";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17341";"ERI";"AFR";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17342";"ERI";"AFR";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17343";"ERI";"AFR";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17344";"ERI";"AFR";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17345";"ERI";"AFR";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17346";"ERI";"AFR";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17347";"ERI";"AFR";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17348";"ERI";"AFR";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17349";"ERI";"AFR";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17350";"ERI";"AFR";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17351";"ERI";"AFR";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17352";"ERI";"AFR";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17353";"ERI";"AFR";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17354";"ERI";"AFR";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"17355";"ERI";"AFR";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17356";"ERI";"AFR";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17357";"ERI";"AFR";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17358";"ERI";"AFR";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17359";"ERI";"AFR";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17360";"ERI";"AFR";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17361";"ERI";"AFR";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17362";"ERI";"AFR";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17363";"ERI";"AFR";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17364";"ERI";"AFR";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17365";"ERI";"AFR";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17366";"ERI";"AFR";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17367";"ERI";"AFR";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17368";"ERI";"AFR";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17369";"ERI";"AFR";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17370";"ERI";"AFR";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17371";"ERI";"AFR";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17372";"ERI";"AFR";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17373";"ERI";"AFR";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17374";"ERI";"AFR";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17375";"ERI";"AFR";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17376";"ERI";"AFR";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17377";"ERI";"AFR";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17378";"ERI";"AFR";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17379";"ERI";"AFR";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17380";"ERI";"AFR";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17381";"ERI";"AFR";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17382";"ERI";"AFR";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17383";"ERI";"AFR";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17384";"ERI";"AFR";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17385";"ERI";"AFR";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"17386";"ERI";"AFR";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17387";"ERI";"AFR";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"17388";"ERI";"AFR";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"17389";"ERI";"AFR";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"17390";"ERI";"AFR";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"17391";"ERI";"AFR";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"17392";"ERI";"AFR";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"17393";"ERI";"AFR";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"17394";"ERI";"AFR";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"17395";"ERI";"AFR";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"17396";"ERI";"AFR";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"17397";"ERI";"AFR";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"17398";"ERI";"AFR";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"17399";"ERI";"AFR";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"17400";"ERI";"AFR";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"17401";"ERI";"AFR";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"17402";"ERI";"AFR";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"17403";"ERI";"AFR";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"17404";"ERI";"AFR";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17405";"ERI";"AFR";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17406";"ERI";"AFR";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17407";"ERI";"AFR";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17408";"ERI";"AFR";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17409";"ERI";"AFR";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17410";"ERI";"AFR";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17411";"ERI";"AFR";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17412";"ERI";"AFR";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17413";"ERI";"AFR";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"17414";"ERI";"AFR";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"17415";"ERI";"AFR";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"17416";"ERI";"AFR";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"17417";"ERI";"AFR";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"17418";"ERI";"AFR";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"17419";"ERI";"AFR";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"17420";"ERI";"AFR";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"17421";"QAT";"ASI";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17422";"QAT";"ASI";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17423";"QAT";"ASI";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17424";"QAT";"ASI";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17425";"QAT";"ASI";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17426";"QAT";"ASI";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17427";"QAT";"ASI";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17428";"QAT";"ASI";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17429";"QAT";"ASI";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17430";"QAT";"ASI";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17431";"QAT";"ASI";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17432";"QAT";"ASI";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17433";"QAT";"ASI";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17434";"QAT";"ASI";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"17435";"QAT";"ASI";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17436";"QAT";"ASI";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"17437";"QAT";"ASI";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17438";"QAT";"ASI";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17439";"QAT";"ASI";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17440";"QAT";"ASI";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17441";"QAT";"ASI";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17442";"QAT";"ASI";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17443";"QAT";"ASI";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17444";"QAT";"ASI";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17445";"QAT";"ASI";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17446";"QAT";"ASI";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17447";"QAT";"ASI";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17448";"QAT";"ASI";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17449";"QAT";"ASI";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17450";"QAT";"ASI";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"17451";"QAT";"ASI";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17452";"QAT";"ASI";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17453";"QAT";"ASI";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17454";"QAT";"ASI";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17455";"QAT";"ASI";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17456";"QAT";"ASI";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17457";"QAT";"ASI";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17458";"QAT";"ASI";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17459";"QAT";"ASI";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17460";"QAT";"ASI";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17461";"QAT";"ASI";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17462";"QAT";"ASI";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17463";"QAT";"ASI";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17464";"QAT";"ASI";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"17465";"QAT";"ASI";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17466";"QAT";"ASI";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17467";"QAT";"ASI";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"17468";"QAT";"ASI";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17469";"QAT";"ASI";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17470";"QAT";"ASI";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17471";"QAT";"ASI";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17472";"QAT";"ASI";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"17473";"QAT";"ASI";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17474";"QAT";"ASI";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17475";"QAT";"ASI";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17476";"QAT";"ASI";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17477";"QAT";"ASI";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17478";"QAT";"ASI";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"17479";"QAT";"ASI";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17480";"QAT";"ASI";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"17481";"QAT";"ASI";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17482";"QAT";"ASI";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"17483";"QAT";"ASI";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"17484";"QAT";"ASI";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"17485";"QAT";"ASI";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17486";"QAT";"ASI";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17487";"QAT";"ASI";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17488";"QAT";"ASI";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"17489";"QAT";"ASI";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17490";"QAT";"ASI";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17491";"QAT";"ASI";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17492";"QAT";"ASI";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17493";"QAT";"ASI";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17494";"QAT";"ASI";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17495";"QAT";"ASI";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17496";"QAT";"ASI";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17497";"QAT";"ASI";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17498";"QAT";"ASI";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17499";"QAT";"ASI";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17500";"QAT";"ASI";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17501";"QAT";"ASI";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"17502";"QAT";"ASI";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17503";"QAT";"ASI";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17504";"QAT";"ASI";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17505";"QAT";"ASI";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17506";"QAT";"ASI";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17507";"QAT";"ASI";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17508";"QAT";"ASI";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17509";"QAT";"ASI";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17510";"QAT";"ASI";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"17511";"QAT";"ASI";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"17512";"QAT";"ASI";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
