"";"ISO";"country";"group";"com_code";"com_name";"com_group";"harvest_production";"storage_transport";"processing";"distribution";"final_consumption"
"4219";"COG";"Congo";"SSAfr";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"4220";"COG";"Congo";"SSAfr";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"4221";"COG";"Congo";"SSAfr";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"4222";"COG";"Congo";"SSAfr";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"4223";"COG";"Congo";"SSAfr";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"4224";"COG";"Congo";"SSAfr";"c064";"Palm kernels";"Oil crops";0;0;8;2;1
"4225";"COG";"Congo";"SSAfr";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;3,5;2;1
"4226";"COG";"Congo";"SSAfr";"c066";"Molasses";"Sugar, sweeteners";0;0;3,5;2;1
"4227";"COG";"Congo";"SSAfr";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;3,5;2;1
"4228";"COG";"Congo";"SSAfr";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;3,5;2;1
"4229";"COG";"Congo";"SSAfr";"c069";"Soyabean Oil";"Vegetable oils";0;0;8;2;1
"4230";"COG";"Congo";"SSAfr";"c070";"Groundnut Oil";"Vegetable oils";0;0;8;2;1
"4231";"COG";"Congo";"SSAfr";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;8;2;1
"4232";"COG";"Congo";"SSAfr";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;8;2;1
"4233";"COG";"Congo";"SSAfr";"c073";"Cottonseed Oil";"Vegetable oils";0;0;8;2;1
"4234";"COG";"Congo";"SSAfr";"c074";"Palmkernel Oil";"Vegetable oils";0;0;8;2;1
"4235";"COG";"Congo";"SSAfr";"c075";"Palm Oil";"Vegetable oils";0;0;8;2;1
"4236";"COG";"Congo";"SSAfr";"c076";"Coconut Oil";"Vegetable oils";0;0;8;2;1
"4237";"COG";"Congo";"SSAfr";"c077";"Sesameseed Oil";"Vegetable oils";0;0;8;2;1
"4238";"COG";"Congo";"SSAfr";"c078";"Olive Oil";"Vegetable oils";0;0;8;2;1
"4239";"COG";"Congo";"SSAfr";"c079";"Ricebran Oil";"Vegetable oils";0;0;8;2;1
"4240";"COG";"Congo";"SSAfr";"c080";"Maize Germ Oil";"Vegetable oils";0;0;8;2;1
"4241";"COG";"Congo";"SSAfr";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;8;2;1
"4242";"COG";"Congo";"SSAfr";"c082";"Soyabean Cake";"Oil cakes";0;0;8;2;1
"4243";"COG";"Congo";"SSAfr";"c083";"Groundnut Cake";"Oil cakes";0;0;8;2;1
"4244";"COG";"Congo";"SSAfr";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;8;2;1
"4245";"COG";"Congo";"SSAfr";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;8;2;1
"4246";"COG";"Congo";"SSAfr";"c086";"Cottonseed Cake";"Oil cakes";0;0;8;2;1
"4247";"COG";"Congo";"SSAfr";"c087";"Palmkernel Cake";"Oil cakes";0;0;8;2;1
"4248";"COG";"Congo";"SSAfr";"c088";"Copra Cake";"Oil cakes";0;0;8;2;1
"4249";"COG";"Congo";"SSAfr";"c089";"Sesameseed Cake";"Oil cakes";0;0;8;2;1
"4250";"COG";"Congo";"SSAfr";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;8;2;1
"4251";"COG";"Congo";"SSAfr";"c091";"Wine";"Alcohol";0;0;8;2;1
"4252";"COG";"Congo";"SSAfr";"c092";"Beer";"Alcohol";0;0;8;2;1
"4253";"COG";"Congo";"SSAfr";"c093";"Beverages, Fermented";"Alcohol";0;0;8;2;1
"4254";"COG";"Congo";"SSAfr";"c094";"Beverages, Alcoholic";"Alcohol";0;0;8;2;1
"4255";"COG";"Congo";"SSAfr";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"4256";"COG";"Congo";"SSAfr";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"4257";"COG";"Congo";"SSAfr";"c097";"Cattle";"Live animals";0;0;0;0;0
"4258";"COG";"Congo";"SSAfr";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"4259";"COG";"Congo";"SSAfr";"c099";"Sheep";"Live animals";0;0;0;0;0
"4260";"COG";"Congo";"SSAfr";"c100";"Goats";"Live animals";0;0;0;0;0
"4261";"COG";"Congo";"SSAfr";"c101";"Pigs";"Live animals";0;0;0;0;0
"4262";"COG";"Congo";"SSAfr";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"4263";"COG";"Congo";"SSAfr";"c103";"Horses";"Live animals";0;0;0;0;0
"4264";"COG";"Congo";"SSAfr";"c104";"Asses";"Live animals";0;0;0;0;0
"4265";"COG";"Congo";"SSAfr";"c105";"Mules";"Live animals";0;0;0;0;0
"4266";"COG";"Congo";"SSAfr";"c106";"Camels";"Live animals";0;0;0;0;0
"4267";"COG";"Congo";"SSAfr";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"4268";"COG";"Congo";"SSAfr";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"4269";"COG";"Congo";"SSAfr";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"4270";"COG";"Congo";"SSAfr";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"4271";"COG";"Congo";"SSAfr";"c111";"Milk - Excluding Butter";"Milk";6;11;0,1;10;0,1
"4272";"COG";"Congo";"SSAfr";"c112";"Butter, Ghee";"Milk";6;11;0,1;10;0,1
"4273";"COG";"Congo";"SSAfr";"c113";"Eggs";"Eggs";8;0;0,1;3;1
"4274";"COG";"Congo";"SSAfr";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"4275";"COG";"Congo";"SSAfr";"c115";"Bovine Meat";"Meat";10;0,4;5;7;2
"4276";"COG";"Congo";"SSAfr";"c116";"Mutton & Goat Meat";"Meat";33;0,4;5;7;2
"4277";"COG";"Congo";"SSAfr";"c117";"Pigmeat";"Meat";10;0,46;5;7;2
"4278";"COG";"Congo";"SSAfr";"c118";"Poultry Meat";"Meat";25;1,8;5;7;2
"4279";"COG";"Congo";"SSAfr";"c119";"Meat, Other";"Meat";19;0,7;5;7;2
"4280";"COG";"Congo";"SSAfr";"c120";"Offals, Edible";"Meat";19;0,7;5;7;2
"4281";"COG";"Congo";"SSAfr";"c121";"Fats, Animals, Raw";"Animal fats";19;0,7;5;7;2
"4282";"COG";"Congo";"SSAfr";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"4283";"COG";"Congo";"SSAfr";"c123";"Meat Meal";"Meat";19;0,7;5;7;2
"4284";"COG";"Congo";"SSAfr";"c124";"Pet food";"Meat";19;0,7;5;7;2
"4285";"COG";"Congo";"SSAfr";"c125";"Honey";"Honey";12;8;8;2;1
"4286";"COG";"Congo";"SSAfr";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"4287";"COG";"Congo";"SSAfr";"c127";"Fish, Seafood";"Fish";5,7;6;9;15;2
"4288";"COG";"Congo";"SSAfr";"c128";"Wood fuel";"Wood";0;0;0;0;0
"4289";"COG";"Congo";"SSAfr";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"4290";"COG";"Congo";"SSAfr";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"4291";"CRI";"Costa Rica";"LA";"c001";"Rice (Milled Equivalent)";"Cereals";6;4;2;4;10
"4292";"CRI";"Costa Rica";"LA";"c002";"Wheat and products";"Cereals";6;4;2;4;10
"4293";"CRI";"Costa Rica";"LA";"c003";"Barley and products";"Cereals";6;4;2;4;10
"4294";"CRI";"Costa Rica";"LA";"c004";"Maize and products";"Cereals";6;4;2;4;10
"4295";"CRI";"Costa Rica";"LA";"c005";"Rye and products";"Cereals";6;4;2;4;10
"4296";"CRI";"Costa Rica";"LA";"c006";"Oats";"Cereals";6;4;2;4;10
"4297";"CRI";"Costa Rica";"LA";"c007";"Millet and products";"Cereals";6;4;2;4;10
"4298";"CRI";"Costa Rica";"LA";"c008";"Sorghum and products";"Cereals";6;4;2;4;10
"4299";"CRI";"Costa Rica";"LA";"c009";"Cereals, Other";"Cereals";6;4;2;4;10
"4300";"CRI";"Costa Rica";"LA";"c010";"Potatoes and products";"Roots and tubers";14;14;12;3;4
"4301";"CRI";"Costa Rica";"LA";"c011";"Cassava and products";"Roots and tubers";14;14;12;3;4
"4302";"CRI";"Costa Rica";"LA";"c012";"Sweet potatoes";"Roots and tubers";14;14;12;3;4
"4303";"CRI";"Costa Rica";"LA";"c013";"Roots, Other";"Roots and tubers";14;14;12;3;4
"4304";"CRI";"Costa Rica";"LA";"c014";"Yams";"Roots and tubers";14;14;12;3;4
"4305";"CRI";"Costa Rica";"LA";"c015";"Sugar cane";"Sugar crops";6;4;2;4;10
"4306";"CRI";"Costa Rica";"LA";"c016";"Sugar beet";"Sugar crops";14;14;12;3;4
"4307";"CRI";"Costa Rica";"LA";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4308";"CRI";"Costa Rica";"LA";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4309";"CRI";"Costa Rica";"LA";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4310";"CRI";"Costa Rica";"LA";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4311";"CRI";"Costa Rica";"LA";"c021";"Soyabeans";"Oil crops";6;3;8;2;2
"4312";"CRI";"Costa Rica";"LA";"c022";"Groundnuts (Shelled Eq)";"Oil crops";6;3;8;2;2
"4313";"CRI";"Costa Rica";"LA";"c023";"Sunflower seed";"Oil crops";6;3;8;2;2
"4314";"CRI";"Costa Rica";"LA";"c024";"Rape and Mustardseed";"Oil crops";6;3;8;2;2
"4315";"CRI";"Costa Rica";"LA";"c025";"Seed cotton";"Oil crops";6;3;8;2;2
"4316";"CRI";"Costa Rica";"LA";"c026";"Coconuts - Incl Copra";"Oil crops";6;3;8;2;2
"4317";"CRI";"Costa Rica";"LA";"c027";"Sesame seed";"Oil crops";6;3;8;2;2
"4318";"CRI";"Costa Rica";"LA";"c028";"Oil, palm fruit";"Oil crops";6;3;8;2;2
"4319";"CRI";"Costa Rica";"LA";"c029";"Olives (including preserved)";"Oil crops";6;3;8;2;2
"4320";"CRI";"Costa Rica";"LA";"c030";"Oilcrops, Other";"Oil crops";6;3;8;2;2
"4321";"CRI";"Costa Rica";"LA";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4322";"CRI";"Costa Rica";"LA";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4323";"CRI";"Costa Rica";"LA";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4324";"CRI";"Costa Rica";"LA";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4325";"CRI";"Costa Rica";"LA";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4326";"CRI";"Costa Rica";"LA";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4327";"CRI";"Costa Rica";"LA";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4328";"CRI";"Costa Rica";"LA";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";27,5;10;20;12;10
"4329";"CRI";"Costa Rica";"LA";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4330";"CRI";"Costa Rica";"LA";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4331";"CRI";"Costa Rica";"LA";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4332";"CRI";"Costa Rica";"LA";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4333";"CRI";"Costa Rica";"LA";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4334";"CRI";"Costa Rica";"LA";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4335";"CRI";"Costa Rica";"LA";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"4336";"CRI";"Costa Rica";"LA";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"4337";"CRI";"Costa Rica";"LA";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"4338";"CRI";"Costa Rica";"LA";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4339";"CRI";"Costa Rica";"LA";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4340";"CRI";"Costa Rica";"LA";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4341";"CRI";"Costa Rica";"LA";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4342";"CRI";"Costa Rica";"LA";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4343";"CRI";"Costa Rica";"LA";"c053";"Jute";"Fibre crops";0;0;0;0;0
"4344";"CRI";"Costa Rica";"LA";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"4345";"CRI";"Costa Rica";"LA";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"4346";"CRI";"Costa Rica";"LA";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"4347";"CRI";"Costa Rica";"LA";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"4348";"CRI";"Costa Rica";"LA";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"4349";"CRI";"Costa Rica";"LA";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"4350";"CRI";"Costa Rica";"LA";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"4351";"CRI";"Costa Rica";"LA";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"4352";"CRI";"Costa Rica";"LA";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"4353";"CRI";"Costa Rica";"LA";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"4354";"CRI";"Costa Rica";"LA";"c064";"Palm kernels";"Oil crops";0;0;8;2;2
"4355";"CRI";"Costa Rica";"LA";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;2;4;10
"4356";"CRI";"Costa Rica";"LA";"c066";"Molasses";"Sugar, sweeteners";0;0;2;4;10
"4357";"CRI";"Costa Rica";"LA";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;2;4;10
"4358";"CRI";"Costa Rica";"LA";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;2;4;10
"4359";"CRI";"Costa Rica";"LA";"c069";"Soyabean Oil";"Vegetable oils";0;0;8;2;2
"4360";"CRI";"Costa Rica";"LA";"c070";"Groundnut Oil";"Vegetable oils";0;0;8;2;2
"4361";"CRI";"Costa Rica";"LA";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;8;2;2
"4362";"CRI";"Costa Rica";"LA";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;8;2;2
"4363";"CRI";"Costa Rica";"LA";"c073";"Cottonseed Oil";"Vegetable oils";0;0;8;2;2
"4364";"CRI";"Costa Rica";"LA";"c074";"Palmkernel Oil";"Vegetable oils";0;0;8;2;2
"4365";"CRI";"Costa Rica";"LA";"c075";"Palm Oil";"Vegetable oils";0;0;8;2;2
"4366";"CRI";"Costa Rica";"LA";"c076";"Coconut Oil";"Vegetable oils";0;0;8;2;2
"4367";"CRI";"Costa Rica";"LA";"c077";"Sesameseed Oil";"Vegetable oils";0;0;8;2;2
"4368";"CRI";"Costa Rica";"LA";"c078";"Olive Oil";"Vegetable oils";0;0;8;2;2
"4369";"CRI";"Costa Rica";"LA";"c079";"Ricebran Oil";"Vegetable oils";0;0;8;2;2
"4370";"CRI";"Costa Rica";"LA";"c080";"Maize Germ Oil";"Vegetable oils";0;0;8;2;2
"4371";"CRI";"Costa Rica";"LA";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;8;2;2
"4372";"CRI";"Costa Rica";"LA";"c082";"Soyabean Cake";"Oil cakes";0;0;8;2;2
"4373";"CRI";"Costa Rica";"LA";"c083";"Groundnut Cake";"Oil cakes";0;0;8;2;2
"4374";"CRI";"Costa Rica";"LA";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;8;2;2
"4375";"CRI";"Costa Rica";"LA";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;8;2;2
"4376";"CRI";"Costa Rica";"LA";"c086";"Cottonseed Cake";"Oil cakes";0;0;8;2;2
"4377";"CRI";"Costa Rica";"LA";"c087";"Palmkernel Cake";"Oil cakes";0;0;8;2;2
"4378";"CRI";"Costa Rica";"LA";"c088";"Copra Cake";"Oil cakes";0;0;8;2;2
"4379";"CRI";"Costa Rica";"LA";"c089";"Sesameseed Cake";"Oil cakes";0;0;8;2;2
"4380";"CRI";"Costa Rica";"LA";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;8;2;2
"4381";"CRI";"Costa Rica";"LA";"c091";"Wine";"Alcohol";0;0;8;2;2
"4382";"CRI";"Costa Rica";"LA";"c092";"Beer";"Alcohol";0;0;8;2;2
"4383";"CRI";"Costa Rica";"LA";"c093";"Beverages, Fermented";"Alcohol";0;0;8;2;2
"4384";"CRI";"Costa Rica";"LA";"c094";"Beverages, Alcoholic";"Alcohol";0;0;8;2;2
"4385";"CRI";"Costa Rica";"LA";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"4386";"CRI";"Costa Rica";"LA";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"4387";"CRI";"Costa Rica";"LA";"c097";"Cattle";"Live animals";0;0;0;0;0
"4388";"CRI";"Costa Rica";"LA";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"4389";"CRI";"Costa Rica";"LA";"c099";"Sheep";"Live animals";0;0;0;0;0
"4390";"CRI";"Costa Rica";"LA";"c100";"Goats";"Live animals";0;0;0;0;0
"4391";"CRI";"Costa Rica";"LA";"c101";"Pigs";"Live animals";0;0;0;0;0
"4392";"CRI";"Costa Rica";"LA";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"4393";"CRI";"Costa Rica";"LA";"c103";"Horses";"Live animals";0;0;0;0;0
"4394";"CRI";"Costa Rica";"LA";"c104";"Asses";"Live animals";0;0;0;0;0
"4395";"CRI";"Costa Rica";"LA";"c105";"Mules";"Live animals";0;0;0;0;0
"4396";"CRI";"Costa Rica";"LA";"c106";"Camels";"Live animals";0;0;0;0;0
"4397";"CRI";"Costa Rica";"LA";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"4398";"CRI";"Costa Rica";"LA";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"4399";"CRI";"Costa Rica";"LA";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"4400";"CRI";"Costa Rica";"LA";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"4401";"CRI";"Costa Rica";"LA";"c111";"Milk - Excluding Butter";"Milk";3,5;6;2;8;4
"4402";"CRI";"Costa Rica";"LA";"c112";"Butter, Ghee";"Milk";3,5;6;2;8;4
"4403";"CRI";"Costa Rica";"LA";"c113";"Eggs";"Eggs";6;0;0,5;4;4
"4404";"CRI";"Costa Rica";"LA";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"4405";"CRI";"Costa Rica";"LA";"c115";"Bovine Meat";"Meat";5;0,8;5;5;6
"4406";"CRI";"Costa Rica";"LA";"c116";"Mutton & Goat Meat";"Meat";10;0,4;5;5;6
"4407";"CRI";"Costa Rica";"LA";"c117";"Pigmeat";"Meat";6;0,46;5;5;6
"4408";"CRI";"Costa Rica";"LA";"c118";"Poultry Meat";"Meat";6;1,8;5;5;6
"4409";"CRI";"Costa Rica";"LA";"c119";"Meat, Other";"Meat";7,5;0,2;5;5;6
"4410";"CRI";"Costa Rica";"LA";"c120";"Offals, Edible";"Meat";7,5;0,2;5;5;6
"4411";"CRI";"Costa Rica";"LA";"c121";"Fats, Animals, Raw";"Animal fats";7,5;0,2;5;5;6
"4412";"CRI";"Costa Rica";"LA";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"4413";"CRI";"Costa Rica";"LA";"c123";"Meat Meal";"Meat";7,5;0,2;5;5;6
"4414";"CRI";"Costa Rica";"LA";"c124";"Pet food";"Meat";7,5;0,2;5;5;6
"4415";"CRI";"Costa Rica";"LA";"c125";"Honey";"Honey";0;0;8;2;2
"4416";"CRI";"Costa Rica";"LA";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"4417";"CRI";"Costa Rica";"LA";"c127";"Fish, Seafood";"Fish";5,7;5;9;10;4
"4418";"CRI";"Costa Rica";"LA";"c128";"Wood fuel";"Wood";0;0;0;0;0
"4419";"CRI";"Costa Rica";"LA";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"4420";"CRI";"Costa Rica";"LA";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"4421";"CUB";"Cuba";"LA";"c001";"Rice (Milled Equivalent)";"Cereals";6;4;2;4;10
"4422";"CUB";"Cuba";"LA";"c002";"Wheat and products";"Cereals";6;4;2;4;10
"4423";"CUB";"Cuba";"LA";"c003";"Barley and products";"Cereals";6;4;2;4;10
"4424";"CUB";"Cuba";"LA";"c004";"Maize and products";"Cereals";6;4;2;4;10
"4425";"CUB";"Cuba";"LA";"c005";"Rye and products";"Cereals";6;4;2;4;10
"4426";"CUB";"Cuba";"LA";"c006";"Oats";"Cereals";6;4;2;4;10
"4427";"CUB";"Cuba";"LA";"c007";"Millet and products";"Cereals";6;4;2;4;10
"4428";"CUB";"Cuba";"LA";"c008";"Sorghum and products";"Cereals";6;4;2;4;10
"4429";"CUB";"Cuba";"LA";"c009";"Cereals, Other";"Cereals";6;4;2;4;10
"4430";"CUB";"Cuba";"LA";"c010";"Potatoes and products";"Roots and tubers";14;14;12;3;4
"4431";"CUB";"Cuba";"LA";"c011";"Cassava and products";"Roots and tubers";14;14;12;3;4
"4432";"CUB";"Cuba";"LA";"c012";"Sweet potatoes";"Roots and tubers";14;14;12;3;4
"4433";"CUB";"Cuba";"LA";"c013";"Roots, Other";"Roots and tubers";14;14;12;3;4
"4434";"CUB";"Cuba";"LA";"c014";"Yams";"Roots and tubers";14;14;12;3;4
"4435";"CUB";"Cuba";"LA";"c015";"Sugar cane";"Sugar crops";6;4;2;4;10
"4436";"CUB";"Cuba";"LA";"c016";"Sugar beet";"Sugar crops";14;14;12;3;4
"4437";"CUB";"Cuba";"LA";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4438";"CUB";"Cuba";"LA";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4439";"CUB";"Cuba";"LA";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4440";"CUB";"Cuba";"LA";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4441";"CUB";"Cuba";"LA";"c021";"Soyabeans";"Oil crops";6;3;8;2;2
"4442";"CUB";"Cuba";"LA";"c022";"Groundnuts (Shelled Eq)";"Oil crops";6;3;8;2;2
"4443";"CUB";"Cuba";"LA";"c023";"Sunflower seed";"Oil crops";6;3;8;2;2
"4444";"CUB";"Cuba";"LA";"c024";"Rape and Mustardseed";"Oil crops";6;3;8;2;2
"4445";"CUB";"Cuba";"LA";"c025";"Seed cotton";"Oil crops";6;3;8;2;2
"4446";"CUB";"Cuba";"LA";"c026";"Coconuts - Incl Copra";"Oil crops";6;3;8;2;2
"4447";"CUB";"Cuba";"LA";"c027";"Sesame seed";"Oil crops";6;3;8;2;2
"4448";"CUB";"Cuba";"LA";"c028";"Oil, palm fruit";"Oil crops";6;3;8;2;2
"4449";"CUB";"Cuba";"LA";"c029";"Olives (including preserved)";"Oil crops";6;3;8;2;2
"4450";"CUB";"Cuba";"LA";"c030";"Oilcrops, Other";"Oil crops";6;3;8;2;2
"4451";"CUB";"Cuba";"LA";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4452";"CUB";"Cuba";"LA";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4453";"CUB";"Cuba";"LA";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4454";"CUB";"Cuba";"LA";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4455";"CUB";"Cuba";"LA";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4456";"CUB";"Cuba";"LA";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4457";"CUB";"Cuba";"LA";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4458";"CUB";"Cuba";"LA";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";27,5;10;20;12;10
"4459";"CUB";"Cuba";"LA";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4460";"CUB";"Cuba";"LA";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4461";"CUB";"Cuba";"LA";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4462";"CUB";"Cuba";"LA";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4463";"CUB";"Cuba";"LA";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4464";"CUB";"Cuba";"LA";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";20;10;20;12;10
"4465";"CUB";"Cuba";"LA";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"4466";"CUB";"Cuba";"LA";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"4467";"CUB";"Cuba";"LA";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"4468";"CUB";"Cuba";"LA";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4469";"CUB";"Cuba";"LA";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4470";"CUB";"Cuba";"LA";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4471";"CUB";"Cuba";"LA";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4472";"CUB";"Cuba";"LA";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";6;3;8;2;2
"4473";"CUB";"Cuba";"LA";"c053";"Jute";"Fibre crops";0;0;0;0;0
"4474";"CUB";"Cuba";"LA";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"4475";"CUB";"Cuba";"LA";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"4476";"CUB";"Cuba";"LA";"c056";"Sisal";"Fibre crops";0;0;0;0;0
