"";"ISO";"country";"group";"com_code";"com_name";"com_group";"harvest_production";"storage_transport";"processing";"distribution";"final_consumption"
"11669";"LAO";"Lao People's Democratic Republic";"SSAsia";"c099";"Sheep";"Live animals";0;0;0;0;0
"11670";"LAO";"Lao People's Democratic Republic";"SSAsia";"c100";"Goats";"Live animals";0;0;0;0;0
"11671";"LAO";"Lao People's Democratic Republic";"SSAsia";"c101";"Pigs";"Live animals";0;0;0;0;0
"11672";"LAO";"Lao People's Democratic Republic";"SSAsia";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"11673";"LAO";"Lao People's Democratic Republic";"SSAsia";"c103";"Horses";"Live animals";0;0;0;0;0
"11674";"LAO";"Lao People's Democratic Republic";"SSAsia";"c104";"Asses";"Live animals";0;0;0;0;0
"11675";"LAO";"Lao People's Democratic Republic";"SSAsia";"c105";"Mules";"Live animals";0;0;0;0;0
"11676";"LAO";"Lao People's Democratic Republic";"SSAsia";"c106";"Camels";"Live animals";0;0;0;0;0
"11677";"LAO";"Lao People's Democratic Republic";"SSAsia";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"11678";"LAO";"Lao People's Democratic Republic";"SSAsia";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"11679";"LAO";"Lao People's Democratic Republic";"SSAsia";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"11680";"LAO";"Lao People's Democratic Republic";"SSAsia";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"11681";"LAO";"Lao People's Democratic Republic";"SSAsia";"c111";"Milk - Excluding Butter";"Milk";1,75;3;1;5;0,5
"11682";"LAO";"Lao People's Democratic Republic";"SSAsia";"c112";"Butter, Ghee";"Milk";1,75;3;1;5;0,5
"11683";"LAO";"Lao People's Democratic Republic";"SSAsia";"c113";"Eggs";"Eggs";4;0;0,05;1,5;1
"11684";"LAO";"Lao People's Democratic Republic";"SSAsia";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"11685";"LAO";"Lao People's Democratic Republic";"SSAsia";"c115";"Bovine Meat";"Meat";5;0,2;1,25;2;2
"11686";"LAO";"Lao People's Democratic Republic";"SSAsia";"c116";"Mutton & Goat Meat";"Meat";5;0,175;1,25;2;2
"11687";"LAO";"Lao People's Democratic Republic";"SSAsia";"c117";"Pigmeat";"Meat";3;0,23;1,25;2;2
"11688";"LAO";"Lao People's Democratic Republic";"SSAsia";"c118";"Poultry Meat";"Meat";4;0,9;1,25;2;2
"11689";"LAO";"Lao People's Democratic Republic";"SSAsia";"c119";"Meat, Other";"Meat";2,8;0,15;1,25;2;2
"11690";"LAO";"Lao People's Democratic Republic";"SSAsia";"c120";"Offals, Edible";"Meat";2,8;0,15;1,25;2;2
"11691";"LAO";"Lao People's Democratic Republic";"SSAsia";"c121";"Fats, Animals, Raw";"Animal fats";2,8;0,15;1,25;2;2
"11692";"LAO";"Lao People's Democratic Republic";"SSAsia";"c122";"Hides and skins";"Hides, skins, wool";0;0;1,25;2;2
"11693";"LAO";"Lao People's Democratic Republic";"SSAsia";"c123";"Meat Meal";"Meat";2,8;0,15;1,25;2;2
"11694";"LAO";"Lao People's Democratic Republic";"SSAsia";"c124";"Pet food";"Meat";2,8;0,15;1,25;2;2
"11695";"LAO";"Lao People's Democratic Republic";"SSAsia";"c125";"Honey";"Honey";3,5;6;4;1;0,5
"11696";"LAO";"Lao People's Democratic Republic";"SSAsia";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"11697";"LAO";"Lao People's Democratic Republic";"SSAsia";"c127";"Fish, Seafood";"Fish";4,1;3;4,5;7,5;1
"11698";"LAO";"Lao People's Democratic Republic";"SSAsia";"c128";"Wood fuel";"Wood";0;0;0;0;0
"11699";"LAO";"Lao People's Democratic Republic";"SSAsia";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"11700";"LAO";"Lao People's Democratic Republic";"SSAsia";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"11701";"LBN";"Lebanon";"NAWCA";"c001";"Rice (Milled Equivalent)";"Cereals";3;4;1;2;6
"11702";"LBN";"Lebanon";"NAWCA";"c002";"Wheat and products";"Cereals";3;4;1;2;6
"11703";"LBN";"Lebanon";"NAWCA";"c003";"Barley and products";"Cereals";3;4;1;2;6
"11704";"LBN";"Lebanon";"NAWCA";"c004";"Maize and products";"Cereals";3;4;1;2;6
"11705";"LBN";"Lebanon";"NAWCA";"c005";"Rye and products";"Cereals";3;4;1;2;6
"11706";"LBN";"Lebanon";"NAWCA";"c006";"Oats";"Cereals";3;4;1;2;6
"11707";"LBN";"Lebanon";"NAWCA";"c007";"Millet and products";"Cereals";3;4;1;2;6
"11708";"LBN";"Lebanon";"NAWCA";"c008";"Sorghum and products";"Cereals";3;4;1;2;6
"11709";"LBN";"Lebanon";"NAWCA";"c009";"Cereals, Other";"Cereals";3;4;1;2;6
"11710";"LBN";"Lebanon";"NAWCA";"c010";"Potatoes and products";"Roots and tubers";3;5;6;1;3
"11711";"LBN";"Lebanon";"NAWCA";"c011";"Cassava and products";"Roots and tubers";3;5;6;1;3
"11712";"LBN";"Lebanon";"NAWCA";"c012";"Sweet potatoes";"Roots and tubers";3;5;6;1;3
"11713";"LBN";"Lebanon";"NAWCA";"c013";"Roots, Other";"Roots and tubers";3;5;6;1;3
"11714";"LBN";"Lebanon";"NAWCA";"c014";"Yams";"Roots and tubers";3;5;6;1;3
"11715";"LBN";"Lebanon";"NAWCA";"c015";"Sugar cane";"Sugar crops";3;4;1;2;6
"11716";"LBN";"Lebanon";"NAWCA";"c016";"Sugar beet";"Sugar crops";3;5;6;1;3
"11717";"LBN";"Lebanon";"NAWCA";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11718";"LBN";"Lebanon";"NAWCA";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11719";"LBN";"Lebanon";"NAWCA";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11720";"LBN";"Lebanon";"NAWCA";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11721";"LBN";"Lebanon";"NAWCA";"c021";"Soyabeans";"Oil crops";7,5;3;4;1;1
"11722";"LBN";"Lebanon";"NAWCA";"c022";"Groundnuts (Shelled Eq)";"Oil crops";7,5;3;4;1;1
"11723";"LBN";"Lebanon";"NAWCA";"c023";"Sunflower seed";"Oil crops";7,5;3;4;1;1
"11724";"LBN";"Lebanon";"NAWCA";"c024";"Rape and Mustardseed";"Oil crops";7,5;3;4;1;1
"11725";"LBN";"Lebanon";"NAWCA";"c025";"Seed cotton";"Oil crops";7,5;3;4;1;1
"11726";"LBN";"Lebanon";"NAWCA";"c026";"Coconuts - Incl Copra";"Oil crops";7,5;3;4;1;1
"11727";"LBN";"Lebanon";"NAWCA";"c027";"Sesame seed";"Oil crops";7,5;3;4;1;1
"11728";"LBN";"Lebanon";"NAWCA";"c028";"Oil, palm fruit";"Oil crops";7,5;3;4;1;1
"11729";"LBN";"Lebanon";"NAWCA";"c029";"Olives (including preserved)";"Oil crops";7,5;3;4;1;1
"11730";"LBN";"Lebanon";"NAWCA";"c030";"Oilcrops, Other";"Oil crops";7,5;3;4;1;1
"11731";"LBN";"Lebanon";"NAWCA";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11732";"LBN";"Lebanon";"NAWCA";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11733";"LBN";"Lebanon";"NAWCA";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11734";"LBN";"Lebanon";"NAWCA";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11735";"LBN";"Lebanon";"NAWCA";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11736";"LBN";"Lebanon";"NAWCA";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11737";"LBN";"Lebanon";"NAWCA";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11738";"LBN";"Lebanon";"NAWCA";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";13,75;5;10;7,5;6
"11739";"LBN";"Lebanon";"NAWCA";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11740";"LBN";"Lebanon";"NAWCA";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11741";"LBN";"Lebanon";"NAWCA";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11742";"LBN";"Lebanon";"NAWCA";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11743";"LBN";"Lebanon";"NAWCA";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11744";"LBN";"Lebanon";"NAWCA";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"11745";"LBN";"Lebanon";"NAWCA";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"11746";"LBN";"Lebanon";"NAWCA";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"11747";"LBN";"Lebanon";"NAWCA";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"11748";"LBN";"Lebanon";"NAWCA";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11749";"LBN";"Lebanon";"NAWCA";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11750";"LBN";"Lebanon";"NAWCA";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11751";"LBN";"Lebanon";"NAWCA";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11752";"LBN";"Lebanon";"NAWCA";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"11753";"LBN";"Lebanon";"NAWCA";"c053";"Jute";"Fibre crops";0;0;0;0;0
"11754";"LBN";"Lebanon";"NAWCA";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"11755";"LBN";"Lebanon";"NAWCA";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"11756";"LBN";"Lebanon";"NAWCA";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"11757";"LBN";"Lebanon";"NAWCA";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"11758";"LBN";"Lebanon";"NAWCA";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"11759";"LBN";"Lebanon";"NAWCA";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"11760";"LBN";"Lebanon";"NAWCA";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"11761";"LBN";"Lebanon";"NAWCA";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"11762";"LBN";"Lebanon";"NAWCA";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"11763";"LBN";"Lebanon";"NAWCA";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"11764";"LBN";"Lebanon";"NAWCA";"c064";"Palm kernels";"Oil crops";0;0;4;1;1
"11765";"LBN";"Lebanon";"NAWCA";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;1;2;6
"11766";"LBN";"Lebanon";"NAWCA";"c066";"Molasses";"Sugar, sweeteners";0;0;1;2;6
"11767";"LBN";"Lebanon";"NAWCA";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;1;2;6
"11768";"LBN";"Lebanon";"NAWCA";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;1;2;6
"11769";"LBN";"Lebanon";"NAWCA";"c069";"Soyabean Oil";"Vegetable oils";0;0;4;1;1
"11770";"LBN";"Lebanon";"NAWCA";"c070";"Groundnut Oil";"Vegetable oils";0;0;4;1;1
"11771";"LBN";"Lebanon";"NAWCA";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;4;1;1
"11772";"LBN";"Lebanon";"NAWCA";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;4;1;1
"11773";"LBN";"Lebanon";"NAWCA";"c073";"Cottonseed Oil";"Vegetable oils";0;0;4;1;1
"11774";"LBN";"Lebanon";"NAWCA";"c074";"Palmkernel Oil";"Vegetable oils";0;0;4;1;1
"11775";"LBN";"Lebanon";"NAWCA";"c075";"Palm Oil";"Vegetable oils";0;0;4;1;1
"11776";"LBN";"Lebanon";"NAWCA";"c076";"Coconut Oil";"Vegetable oils";0;0;4;1;1
"11777";"LBN";"Lebanon";"NAWCA";"c077";"Sesameseed Oil";"Vegetable oils";0;0;4;1;1
"11778";"LBN";"Lebanon";"NAWCA";"c078";"Olive Oil";"Vegetable oils";0;0;4;1;1
"11779";"LBN";"Lebanon";"NAWCA";"c079";"Ricebran Oil";"Vegetable oils";0;0;4;1;1
"11780";"LBN";"Lebanon";"NAWCA";"c080";"Maize Germ Oil";"Vegetable oils";0;0;4;1;1
"11781";"LBN";"Lebanon";"NAWCA";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;4;1;1
"11782";"LBN";"Lebanon";"NAWCA";"c082";"Soyabean Cake";"Oil cakes";0;0;4;1;1
"11783";"LBN";"Lebanon";"NAWCA";"c083";"Groundnut Cake";"Oil cakes";0;0;4;1;1
"11784";"LBN";"Lebanon";"NAWCA";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;4;1;1
"11785";"LBN";"Lebanon";"NAWCA";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;4;1;1
"11786";"LBN";"Lebanon";"NAWCA";"c086";"Cottonseed Cake";"Oil cakes";0;0;4;1;1
"11787";"LBN";"Lebanon";"NAWCA";"c087";"Palmkernel Cake";"Oil cakes";0;0;4;1;1
"11788";"LBN";"Lebanon";"NAWCA";"c088";"Copra Cake";"Oil cakes";0;0;4;1;1
"11789";"LBN";"Lebanon";"NAWCA";"c089";"Sesameseed Cake";"Oil cakes";0;0;4;1;1
"11790";"LBN";"Lebanon";"NAWCA";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;4;1;1
"11791";"LBN";"Lebanon";"NAWCA";"c091";"Wine";"Alcohol";0;0;4;1;1
"11792";"LBN";"Lebanon";"NAWCA";"c092";"Beer";"Alcohol";0;0;4;1;1
"11793";"LBN";"Lebanon";"NAWCA";"c093";"Beverages, Fermented";"Alcohol";0;0;4;1;1
"11794";"LBN";"Lebanon";"NAWCA";"c094";"Beverages, Alcoholic";"Alcohol";0;0;4;1;1
"11795";"LBN";"Lebanon";"NAWCA";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"11796";"LBN";"Lebanon";"NAWCA";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"11797";"LBN";"Lebanon";"NAWCA";"c097";"Cattle";"Live animals";0;0;0;0;0
"11798";"LBN";"Lebanon";"NAWCA";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"11799";"LBN";"Lebanon";"NAWCA";"c099";"Sheep";"Live animals";0;0;0;0;0
"11800";"LBN";"Lebanon";"NAWCA";"c100";"Goats";"Live animals";0;0;0;0;0
"11801";"LBN";"Lebanon";"NAWCA";"c101";"Pigs";"Live animals";0;0;0;0;0
"11802";"LBN";"Lebanon";"NAWCA";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"11803";"LBN";"Lebanon";"NAWCA";"c103";"Horses";"Live animals";0;0;0;0;0
"11804";"LBN";"Lebanon";"NAWCA";"c104";"Asses";"Live animals";0;0;0;0;0
"11805";"LBN";"Lebanon";"NAWCA";"c105";"Mules";"Live animals";0;0;0;0;0
"11806";"LBN";"Lebanon";"NAWCA";"c106";"Camels";"Live animals";0;0;0;0;0
"11807";"LBN";"Lebanon";"NAWCA";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"11808";"LBN";"Lebanon";"NAWCA";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"11809";"LBN";"Lebanon";"NAWCA";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"11810";"LBN";"Lebanon";"NAWCA";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"11811";"LBN";"Lebanon";"NAWCA";"c111";"Milk - Excluding Butter";"Milk";1,75;3;1;4;1
"11812";"LBN";"Lebanon";"NAWCA";"c112";"Butter, Ghee";"Milk";1,75;3;1;4;1
"11813";"LBN";"Lebanon";"NAWCA";"c113";"Eggs";"Eggs";4;0;0,05;1,5;0,5
"11814";"LBN";"Lebanon";"NAWCA";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"11815";"LBN";"Lebanon";"NAWCA";"c115";"Bovine Meat";"Meat";5;0,2;2,5;2,5;4
"11816";"LBN";"Lebanon";"NAWCA";"c116";"Mutton & Goat Meat";"Meat";7,5;0,2;2,5;2,5;4
"11817";"LBN";"Lebanon";"NAWCA";"c117";"Pigmeat";"Meat";4;0,23;2,5;2,5;4
"11818";"LBN";"Lebanon";"NAWCA";"c118";"Poultry Meat";"Meat";4;0,9;2,5;2,5;4
"11819";"LBN";"Lebanon";"NAWCA";"c119";"Meat, Other";"Meat";3,75;0,1;2,5;2,5;4
"11820";"LBN";"Lebanon";"NAWCA";"c120";"Offals, Edible";"Meat";3,75;0,1;2,5;2,5;4
"11821";"LBN";"Lebanon";"NAWCA";"c121";"Fats, Animals, Raw";"Animal fats";3,75;0,1;2,5;2,5;4
"11822";"LBN";"Lebanon";"NAWCA";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"11823";"LBN";"Lebanon";"NAWCA";"c123";"Meat Meal";"Meat";3,75;0,1;2,5;2,5;4
"11824";"LBN";"Lebanon";"NAWCA";"c124";"Pet food";"Meat";3,75;0,1;2,5;2,5;4
"11825";"LBN";"Lebanon";"NAWCA";"c125";"Honey";"Honey";7,5;3;4;1;1
"11826";"LBN";"Lebanon";"NAWCA";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"11827";"LBN";"Lebanon";"NAWCA";"c127";"Fish, Seafood";"Fish";3,3;2,5;4,5;4;1
"11828";"LBN";"Lebanon";"NAWCA";"c128";"Wood fuel";"Wood";0;0;0;0;0
"11829";"LBN";"Lebanon";"NAWCA";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"11830";"LBN";"Lebanon";"NAWCA";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"11831";"LSO";"Lesotho";"SSAfr";"c001";"Rice (Milled Equivalent)";"Cereals";3;4;1,75;1;0,5
"11832";"LSO";"Lesotho";"SSAfr";"c002";"Wheat and products";"Cereals";3;4;1,75;1;0,5
"11833";"LSO";"Lesotho";"SSAfr";"c003";"Barley and products";"Cereals";3;4;1,75;1;0,5
"11834";"LSO";"Lesotho";"SSAfr";"c004";"Maize and products";"Cereals";3;4;1,75;1;0,5
"11835";"LSO";"Lesotho";"SSAfr";"c005";"Rye and products";"Cereals";3;4;1,75;1;0,5
"11836";"LSO";"Lesotho";"SSAfr";"c006";"Oats";"Cereals";3;4;1,75;1;0,5
"11837";"LSO";"Lesotho";"SSAfr";"c007";"Millet and products";"Cereals";3;4;1,75;1;0,5
"11838";"LSO";"Lesotho";"SSAfr";"c008";"Sorghum and products";"Cereals";3;4;1,75;1;0,5
"11839";"LSO";"Lesotho";"SSAfr";"c009";"Cereals, Other";"Cereals";3;4;1,75;1;0,5
"11840";"LSO";"Lesotho";"SSAfr";"c010";"Potatoes and products";"Roots and tubers";7;9;7,5;2,5;1
"11841";"LSO";"Lesotho";"SSAfr";"c011";"Cassava and products";"Roots and tubers";7;9;7,5;2,5;1
"11842";"LSO";"Lesotho";"SSAfr";"c012";"Sweet potatoes";"Roots and tubers";7;9;7,5;2,5;1
"11843";"LSO";"Lesotho";"SSAfr";"c013";"Roots, Other";"Roots and tubers";7;9;7,5;2,5;1
"11844";"LSO";"Lesotho";"SSAfr";"c014";"Yams";"Roots and tubers";7;9;7,5;2,5;1
"11845";"LSO";"Lesotho";"SSAfr";"c015";"Sugar cane";"Sugar crops";3;4;1,75;1;0,5
"11846";"LSO";"Lesotho";"SSAfr";"c016";"Sugar beet";"Sugar crops";7;9;7,5;2,5;1
"11847";"LSO";"Lesotho";"SSAfr";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11848";"LSO";"Lesotho";"SSAfr";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11849";"LSO";"Lesotho";"SSAfr";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11850";"LSO";"Lesotho";"SSAfr";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11851";"LSO";"Lesotho";"SSAfr";"c021";"Soyabeans";"Oil crops";6;4;4;1;0,5
"11852";"LSO";"Lesotho";"SSAfr";"c022";"Groundnuts (Shelled Eq)";"Oil crops";7,5;4;4;1;0,5
"11853";"LSO";"Lesotho";"SSAfr";"c023";"Sunflower seed";"Oil crops";6;4;4;1;0,5
"11854";"LSO";"Lesotho";"SSAfr";"c024";"Rape and Mustardseed";"Oil crops";6;4;4;1;0,5
"11855";"LSO";"Lesotho";"SSAfr";"c025";"Seed cotton";"Oil crops";6;4;4;1;0,5
"11856";"LSO";"Lesotho";"SSAfr";"c026";"Coconuts - Incl Copra";"Oil crops";3,75;4;4;1;0,5
"11857";"LSO";"Lesotho";"SSAfr";"c027";"Sesame seed";"Oil crops";6;4;4;1;0,5
"11858";"LSO";"Lesotho";"SSAfr";"c028";"Oil, palm fruit";"Oil crops";6;4;4;1;0,5
"11859";"LSO";"Lesotho";"SSAfr";"c029";"Olives (including preserved)";"Oil crops";6;4;4;1;0,5
"11860";"LSO";"Lesotho";"SSAfr";"c030";"Oilcrops, Other";"Oil crops";6;4;4;1;0,5
"11861";"LSO";"Lesotho";"SSAfr";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";2,25;4,5;12,5;8,5;2,5
"11862";"LSO";"Lesotho";"SSAfr";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11863";"LSO";"Lesotho";"SSAfr";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11864";"LSO";"Lesotho";"SSAfr";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11865";"LSO";"Lesotho";"SSAfr";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11866";"LSO";"Lesotho";"SSAfr";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11867";"LSO";"Lesotho";"SSAfr";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11868";"LSO";"Lesotho";"SSAfr";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";13,75;4,5;12,5;8,5;2,5
"11869";"LSO";"Lesotho";"SSAfr";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11870";"LSO";"Lesotho";"SSAfr";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11871";"LSO";"Lesotho";"SSAfr";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11872";"LSO";"Lesotho";"SSAfr";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11873";"LSO";"Lesotho";"SSAfr";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11874";"LSO";"Lesotho";"SSAfr";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";5;4,5;12,5;8,5;2,5
"11875";"LSO";"Lesotho";"SSAfr";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"11876";"LSO";"Lesotho";"SSAfr";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"11877";"LSO";"Lesotho";"SSAfr";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"11878";"LSO";"Lesotho";"SSAfr";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11879";"LSO";"Lesotho";"SSAfr";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11880";"LSO";"Lesotho";"SSAfr";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11881";"LSO";"Lesotho";"SSAfr";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11882";"LSO";"Lesotho";"SSAfr";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";6;4;4;1;0,5
"11883";"LSO";"Lesotho";"SSAfr";"c053";"Jute";"Fibre crops";0;0;0;0;0
"11884";"LSO";"Lesotho";"SSAfr";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"11885";"LSO";"Lesotho";"SSAfr";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"11886";"LSO";"Lesotho";"SSAfr";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"11887";"LSO";"Lesotho";"SSAfr";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"11888";"LSO";"Lesotho";"SSAfr";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"11889";"LSO";"Lesotho";"SSAfr";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"11890";"LSO";"Lesotho";"SSAfr";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"11891";"LSO";"Lesotho";"SSAfr";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"11892";"LSO";"Lesotho";"SSAfr";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"11893";"LSO";"Lesotho";"SSAfr";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"11894";"LSO";"Lesotho";"SSAfr";"c064";"Palm kernels";"Oil crops";0;0;4;1;0,5
"11895";"LSO";"Lesotho";"SSAfr";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;1,75;1;0,5
"11896";"LSO";"Lesotho";"SSAfr";"c066";"Molasses";"Sugar, sweeteners";0;0;1,75;1;0,5
"11897";"LSO";"Lesotho";"SSAfr";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;1,75;1;0,5
"11898";"LSO";"Lesotho";"SSAfr";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;1,75;1;0,5
"11899";"LSO";"Lesotho";"SSAfr";"c069";"Soyabean Oil";"Vegetable oils";0;0;4;1;0,5
"11900";"LSO";"Lesotho";"SSAfr";"c070";"Groundnut Oil";"Vegetable oils";0;0;4;1;0,5
"11901";"LSO";"Lesotho";"SSAfr";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;4;1;0,5
"11902";"LSO";"Lesotho";"SSAfr";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;4;1;0,5
